bio01,bio02,bio05,bio08,bio14,ec,elevation,es,gHM,pdsi,soil_den_b10,moss,shrub,management,x0_1.0,x0_2.0,x0_4.0,x0_5.0,x0_7.0,x0_8.0,x0_10.0,x0_12.0,x1_Abelmoschus esculentus,x1_Allium porrum,x1_Brassica napus,x1_Coffea arabica,x1_Coffea canephora,x1_Cucumis melo,x1_Cucumis sativus,x1_Fagopyrum esculentum,x1_Fragaria x ananassa,x1_Helianthus annuus,x1_Lagenaria siceraria,x1_Luffa acutangula,x1_Macadamia integrifolia,x1_Malus domestica,x1_Mangifera indica,x1_Momordica charantia,x1_Persea americana,x1_Prunus avium,x1_Prunus dulcis,x1_Pyrus communis,x1_Rubus idaeus,x1_Solanum lycopersicum,x1_Trifolium pratense,x1_Vaccinium corymbosum,x1_Vaccinium macrocarpon,x1_Vaccinium meridionale,x1_Vicia faba,log_visit_rate
1.1011566910270203,0.4700623530833663,0.4436750536299025,0.8116046328796837,0.3518137083164542,1.6253243317105088,1.5298606770115768,-1.45667294828317,1.3021110349349718,-0.4777180491653077,-1.844292551761376,-0.1218378024567022,0.7193762481388749,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
0.8546705004602011,0.2021455560047474,-0.027375414322218,0.5396670923465091,0.4298650939363298,1.6494860975861347,2.152685495468765,-1.416978841867491,0.7679604773517211,-0.504981849590706,-2.9905744907804936,-0.1218378024567022,0.110796973636925,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
1.1011566910270203,0.4700623530833663,0.4436750536299025,0.8116046328796837,0.3518137083164542,1.4079747604408663,1.5562037206925456,-1.4237697657659023,1.3390561423771836,-0.4777180491653077,-1.5895632319793498,-0.1218378024567022,0.6477607584494589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
1.0307320651507863,0.2021455560047474,0.3023599132442663,0.747619329224819,0.6249935579860189,1.694885824005646,1.537387260920425,-1.440754400735098,1.193996250446946,-0.5183174042625688,-1.143786922360804,-0.1218378024567022,0.8091506400117761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.506557897319982
1.0307320651507863,0.2021455560047474,0.3023599132442663,0.747619329224819,0.6249935579860189,1.7148195209255557,1.5693752425330298,-1.459651901035912,1.0965228635217783,-0.5183174042625688,-0.9527399325242843,-0.1218378024567022,0.7027166358026109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
1.0307320651507863,0.2021455560047474,0.3023599132442663,0.747619329224819,0.6249935579860189,1.7148195209255557,1.571256888510242,-1.459651901035912,1.0965228635217783,-0.5183174042625688,-1.0801045924152974,-0.1218378024567022,0.6143005827984032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
1.0483382216198447,0.2467983555178506,0.3259124366418724,0.7636156551385351,0.585967865176081,1.7140923622237043,1.524215739079941,-1.4568041005647432,0.7698995779103451,-0.5183174042625688,-1.5895632319793498,-0.1218378024567022,0.5734290385157793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.605170185988091
-0.6242466429407137,-0.5122992362049028,-0.5219784056719446,0.0437809890213087,0.0005824730270138,-0.1925900993130553,-0.4383410151522277,-0.4553877157226816,1.3213161611138262,-0.9305342165713528,0.1298596765493267,-0.1218378024567022,-0.9222245688521604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453
-0.6594589558788307,-0.5122992362049028,-0.5926359758647627,0.0117883371938764,0.0396081658369516,-0.2817062313011941,-0.4082346795168349,-0.360368838849555,1.5228500946594763,-0.9305342165713528,-0.1248696432326994,-0.1218378024567022,-0.9716016409648744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.791759469228055
-0.6946712688169479,-0.5122992362049028,-0.6397410226599747,-0.0202043146335558,0.0786338586468894,-0.3804704373566985,-0.3461403622688372,-0.0929634333475619,0.8594190696580262,-0.9515747585054966,0.0661773466038201,-0.1218378024567022,-0.7664509579954703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4011973816621555
-0.6946712688169479,-0.5122992362049028,-0.6161884992623687,-0.0202043146335558,0.0786338586468894,-0.3804704373566985,-0.3499036542232613,-0.0929634333475619,0.8594190696580262,-0.9515747585054966,0.0024950166583136,-0.1218378024567022,-0.8016330093797684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.302585092994045
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.1794342561971848,-0.3837732818130783,-0.4092165744030965,1.0408949476650742,-0.9515747585054966,-0.0611873132871929,-0.1218378024567022,-0.8431530194553383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7621400520468967
-0.6594589558788307,-0.5122992362049028,-0.5690834524671566,0.0117883371938764,0.0005824730270138,-0.2233641138079101,-0.4326960772205915,-0.4387862145201509,1.478661357140638,-0.9575016714559146,0.4482713262768594,-0.1218378024567022,-0.9792656601598158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8607523407150064
-0.6594589558788307,-0.5122992362049028,-0.5690834524671566,0.0117883371938764,0.0396081658369516,-0.4340748645114236,-0.4364593691750157,-0.0805330266992109,1.724894766708947,-0.95868705433049,-0.0611873132871929,-0.1218378024567022,-0.9632018043838269,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.302585092994045
-0.6770651123478892,-0.5122992362049028,-0.5926359758647627,-0.0042079887198397,0.0396081658369516,-0.4461050094276552,-0.3931815116991385,-0.065130357863535,1.3582738646436032,-0.9575016714559146,0.1298596765493267,-0.1218378024567022,-0.7642017764797361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6931471805599453
-0.6770651123478892,-0.5122992362049028,-0.5926359758647627,-0.0042079887198397,0.0396081658369516,-0.4238778074623038,-0.3894182197447144,-0.1222760353568185,1.4817557502856828,-0.9575016714559146,0.3845889963313528,-0.1218378024567022,-0.7839458395562339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0149030205422647
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.4564001822399736,-0.4025897415851988,-0.1374969650445847,1.416698923116352,-0.9515747585054966,0.0024950166583136,-0.1218378024567022,-0.9381663481923184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70805020110221
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.3430359185635189,-0.4251694933117433,-0.207641489255723,1.416698923116352,-0.9515747585054966,0.2572243364403397,-0.1218378024567022,-0.9012437827523176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.19722457733622
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.3288464959776444,-0.411997971471259,-0.3011202874066848,1.1446728849231913,-0.9575016714559146,0.7666829760043921,-0.1218378024567022,-0.9037763852849524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0149030205422647
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.2144755968353423,-0.4082346795168349,-0.4483203011985111,1.1446728849231913,-0.9575016714559146,0.7030006460588856,-0.1218378024567022,-0.8868713058973092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.791759469228055
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.2144755968353423,-0.4025897415851988,-0.4483203011985111,1.1446728849231913,-0.9575016714559146,0.2572243364403397,-0.1218378024567022,-0.8612849555005267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.70805020110221
-0.6770651123478892,-0.5122992362049028,-0.6161884992623687,-0.0042079887198397,0.0396081658369516,-0.3312825607167304,-0.3856549277902903,-0.3191298206811651,1.1743546141369787,-0.9575016714559146,0.1935420064948332,-0.1218378024567022,-0.8554769272870388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8971199848858813
-0.6946712688169479,-0.5122992362049028,-0.6397410226599747,-0.0202043146335558,0.0786338586468894,-0.3312825607167304,-0.374365051927018,-0.3191298206811651,1.1743546141369787,-0.9515747585054966,0.1935420064948332,-0.1218378024567022,-0.8046486132250489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4011973816621555
-0.6946712688169479,-0.5122992362049028,-0.6397410226599747,-0.0202043146335558,0.0786338586468894,-0.306682345217304,-0.3649568220409577,-0.3192213214729885,1.1743546141369787,-0.9515747585054966,0.2572243364403397,-0.1218378024567022,-0.8357732864046821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9348603128687285
-0.6418527994097722,-0.5122992362049028,-0.5455309290695506,0.0277846631075925,0.0005824730270138,-0.3402225083550208,-0.4402226611294398,-0.2426194866263775,1.326360554289184,-0.95868705433049,0.2572243364403397,-0.1218378024567022,-0.815049600696171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4011973816621555
-0.6946712688169479,-0.556952035718006,-0.6397410226599747,-0.0202043146335558,0.0786338586468894,-0.4327823008381657,-0.4007080956079867,-0.1328669802598936,1.459581534898626,-0.95868705433049,0.0661773466038201,-0.1218378024567022,-0.8947624782147046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4011973816621555
-0.6946712688169479,-0.556952035718006,-0.6397410226599747,-0.0202043146335558,0.0786338586468894,-0.3535474536997947,-0.3837732818130783,-0.220429636481068,1.459581534898626,-0.95868705433049,0.5756359861678725,-0.1218378024567022,-0.9052765174171398,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4849066497880004
-0.7122774252860063,-0.556952035718006,-0.6632935460575807,-0.0521969664609881,0.1176595514568273,-0.2524270369806166,-0.3988264496307747,-0.4151232945032297,1.4068501879183155,-0.968466461089856,0.1298596765493267,-0.1218378024567022,-0.8628609070786178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.791759469228055
-0.6946712688169479,-0.556952035718006,-0.6397410226599747,-0.036200640547272,0.0786338586468894,-0.3649826143574451,-0.3574302381321095,-0.1562294474512127,1.1937412210894625,-0.968466461089856,-0.0611873132871929,-0.1218378024567022,-0.920265765779945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6094379124341005
-0.6418527994097722,-0.5122992362049028,-0.5690834524671566,0.0117883371938764,0.0005824730270138,-0.121132713532996,-0.4665657048104085,-0.6268919393666933,1.2315252965136396,-0.9575016714559146,0.3209066663858463,-0.1218378024567022,-0.7931998326120361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6603573577369544
